order_amount,product_category,discount_percentage,customer_order_count,customer_return_count,customer_return_rate,previous_refunds,delivery_days,product_rating,quantity,payment_method,customer_tenure_days,estimated_return_cost,is_returned
1617.06,Home,21.0,40,1,0.025,1,7,3.9,2,UPI,427,292.6,1
2220.36,Electronics,33.3,31,3,0.097,2,10,3.0,2,Net Banking,267,411.34,1
1506.01,Sports,66.9,17,1,0.059,1,6,3.5,5,Credit Card,716,356.62,1
3082.98,Home,36.7,12,2,0.167,2,7,4.9,4,UPI,797,287.98,0
525.29,Books,59.4,5,2,0.4,1,4,2.2,4,UPI,265,304.22,1
1352.01,Electronics,57.8,38,2,0.053,2,9,2.4,3,Credit Card,1534,366.38,0
2292.18,Home,65.9,48,2,0.042,2,8,4.3,4,Debit Card,1223,472.63,0
2770.98,Fashion,21.4,39,5,0.128,1,7,3.4,4,UPI,511,430.5,1
5969.16,Home,3.0,9,3,0.333,1,6,2.9,2,UPI,381,632.24,1
1322.37,Beauty,7.3,17,5,0.294,0,1,4.7,2,Net Banking,309,329.28,1
5905.18,Fashion,40.0,29,5,0.172,3,4,2.1,2,Net Banking,315,573.1,1
1067.19,Fashion,37.1,42,2,0.048,1,10,4.7,2,Credit Card,1988,222.52,1
5233.93,Beauty,20.9,17,4,0.235,4,8,4.0,3,UPI,440,520.88,1
3477.17,Home,17.4,46,3,0.065,0,9,3.3,2,UPI,626,363.46,0
870.64,Fashion,49.7,14,3,0.214,2,4,2.5,1,UPI,1189,256.95,0
2311.45,Home,23.8,20,6,0.3,2,3,3.0,4,Credit Card,725,322.94,0
1735.43,Home,42.3,47,5,0.106,2,8,4.3,4,UPI,1272,251.0,1
2982.35,Beauty,49.9,27,3,0.111,2,1,3.0,3,UPI,133,470.88,0
1512.29,Electronics,30.1,39,8,0.205,2,5,4.2,1,UPI,1353,273.01,0
1414.04,Home,13.5,48,2,0.042,2,2,2.2,1,Net Banking,211,285.67,0
5406.06,Home,60.3,20,0,0.0,0,2,3.0,2,COD,176,699.88,0
1670.74,Beauty,6.5,23,5,0.217,2,7,3.5,3,Debit Card,1601,265.77,0
3502.17,Books,58.1,9,5,0.556,2,2,4.3,3,UPI,1783,518.76,1
1509.78,Fashion,58.6,49,3,0.061,1,5,3.0,3,Debit Card,246,341.69,1
6859.09,Fashion,40.0,19,0,0.0,0,5,2.7,4,Net Banking,1577,576.93,1
1050.83,Electronics,44.1,32,5,0.156,0,6,2.9,4,Credit Card,186,269.01,0
1106.2,Fashion,25.1,12,5,0.417,2,8,3.9,2,Net Banking,856,233.67,1
6121.81,Electronics,58.9,2,0,0.0,0,2,2.6,1,Net Banking,839,704.88,0
1266.54,Sports,18.5,36,4,0.111,1,4,4.5,1,UPI,88,298.14,1
6508.47,Sports,39.2,21,2,0.095,2,7,4.1,5,UPI,1644,741.87,0
3690.33,Fashion,0.1,40,2,0.05,0,6,3.5,3,Credit Card,1403,461.77,0
1597.64,Fashion,65.8,43,2,0.047,2,6,4.0,1,Credit Card,1436,250.2,1
423.84,Electronics,66.4,11,1,0.091,1,3,3.5,2,Credit Card,398,196.92,1
1780.31,Sports,49.7,28,5,0.179,1,1,3.5,2,Credit Card,314,364.16,1
1961.18,Books,29.6,12,3,0.25,3,9,2.4,5,UPI,322,203.27,1
4599.83,Fashion,12.5,5,1,0.2,1,2,3.3,1,Debit Card,683,538.1,1
6443.05,Home,34.5,50,2,0.04,0,4,2.3,1,Credit Card,503,670.47,0
1045.25,Fashion,55.4,15,1,0.067,1,7,2.1,5,Net Banking,691,279.62,1
3432.16,Fashion,42.4,32,1,0.031,0,1,3.7,3,Net Banking,869,272.98,1
3335.31,Electronics,36.9,17,5,0.294,1,4,2.8,1,UPI,451,335.03,1
4267.27,Home,59.5,41,1,0.024,1,10,2.5,4,UPI,759,309.46,1
2694.46,Electronics,21.9,36,2,0.056,1,8,3.5,5,COD,322,413.62,1
382.22,Electronics,60.2,14,2,0.143,2,3,2.9,2,Net Banking,1414,213.79,1
1596.65,Electronics,30.8,41,1,0.024,1,1,4.8,1,UPI,966,327.49,0
717.26,Fashion,0.2,9,2,0.222,2,8,4.3,3,COD,480,303.56,0
1537.5,Beauty,51.2,17,3,0.176,1,10,4.3,3,Debit Card,880,300.14,1
3960.02,Fashion,61.4,44,6,0.136,1,9,2.3,2,UPI,824,426.02,1
2307.96,Books,33.9,7,4,0.571,4,6,4.4,3,Credit Card,949,241.36,1
4529.98,Fashion,31.8,32,2,0.062,2,3,3.1,4,Net Banking,967,549.74,1
2376.55,Fashion,56.4,44,3,0.068,1,3,5.0,4,Debit Card,652,401.93,1
639.92,Fashion,61.9,44,2,0.045,1,9,3.5,5,UPI,479,349.25,0
240.64,Fashion,68.2,6,4,0.667,1,8,2.0,4,COD,547,171.87,1
2036.62,Electronics,24.2,16,3,0.188,0,6,4.8,1,Debit Card,981,262.78,0
1523.64,Fashion,41.6,2,0,0.0,0,6,3.5,2,UPI,834,361.28,0
827.53,Sports,57.6,10,2,0.2,1,10,3.7,4,Debit Card,344,221.51,1
463.82,Beauty,37.2,4,3,0.75,2,1,2.2,2,Credit Card,1383,333.33,1
1004.46,Books,32.3,5,4,0.8,4,1,3.4,3,UPI,819,350.8,1
1547.52,Electronics,40.0,37,4,0.108,2,8,3.1,5,UPI,1039,233.65,1
3080.05,Home,25.0,39,3,0.077,2,9,4.7,5,UPI,467,344.2,0
2102.55,Fashion,13.4,26,3,0.115,0,6,4.6,4,UPI,789,431.18,1
6544.98,Beauty,4.7,30,3,0.1,3,2,3.3,4,Net Banking,1189,610.63,0
789.59,Books,42.7,2,2,1.0,1,3,4.4,5,UPI,517,365.09,1
3658.64,Sports,26.5,18,5,0.278,1,9,3.3,4,UPI,1522,473.21,1
1877.77,Electronics,61.8,7,5,0.714,2,7,4.8,1,Credit Card,1126,294.26,1
3151.82,Fashion,15.6,46,2,0.043,2,6,4.0,2,Credit Card,839,544.7,1
1275.11,Electronics,21.7,47,4,0.085,1,10,4.1,3,COD,1338,169.31,1
4261.36,Electronics,67.9,23,4,0.174,1,6,4.1,3,Debit Card,512,388.97,0
2289.71,Electronics,38.9,20,2,0.1,2,10,3.7,2,UPI,877,272.89,1
1049.89,Fashion,24.3,15,4,0.267,1,4,3.4,3,UPI,161,166.32,0
1790.73,Fashion,60.3,28,3,0.107,2,5,2.5,2,Net Banking,1644,260.51,1
1492.72,Fashion,52.0,46,3,0.065,0,5,4.3,5,COD,1615,315.12,1
2674.03,Fashion,40.1,3,2,0.667,1,6,3.0,3,Credit Card,1147,435.24,1
703.58,Sports,62.2,3,3,1.0,3,6,5.0,3,UPI,1082,232.69,1
1766.08,Electronics,6.6,12,5,0.417,3,8,3.6,4,Credit Card,1715,200.9,1
2480.58,Electronics,27.6,34,4,0.118,0,4,2.0,3,COD,1361,347.66,1
1856.44,Home,56.7,36,2,0.056,2,2,3.2,1,COD,338,286.51,1
5311.09,Home,27.0,8,6,0.75,1,6,3.4,3,Credit Card,625,532.59,1
3358.39,Electronics,64.9,9,3,0.333,1,4,3.5,1,Credit Card,873,270.02,0
1797.25,Sports,10.7,35,2,0.057,2,4,4.9,5,Credit Card,1316,380.78,0
2150.28,Fashion,23.6,24,2,0.083,2,5,4.0,3,UPI,67,430.0,0
2290.52,Fashion,29.8,24,3,0.125,2,8,4.2,2,Credit Card,1815,300.22,0
2496.49,Fashion,48.1,35,1,0.029,1,5,3.9,5,UPI,48,366.53,0
419.67,Fashion,13.7,11,3,0.273,2,9,4.2,3,UPI,1800,214.59,1
1420.52,Home,0.7,6,3,0.5,1,10,2.4,5,UPI,1576,183.76,1
551.39,Fashion,68.4,25,0,0.0,0,3,4.7,1,Net Banking,315,263.05,1
5027.23,Fashion,62.9,1,1,1.0,1,5,3.7,5,Credit Card,1155,596.24,1
1722.14,Books,21.0,9,1,0.111,1,2,4.2,3,UPI,472,226.88,0
1548.94,Fashion,33.8,12,3,0.25,0,2,2.1,1,Credit Card,1703,251.1,1
3705.0,Beauty,34.2,13,2,0.154,2,10,3.2,1,Credit Card,1251,351.13,1
2534.77,Fashion,60.8,29,1,0.034,1,8,3.4,4,UPI,325,436.75,1
732.96,Fashion,41.8,46,3,0.065,1,10,3.7,5,Credit Card,200,215.32,1
1708.34,Fashion,57.9,32,2,0.062,2,3,3.0,1,Credit Card,1761,444.29,1
1382.8,Sports,63.8,31,3,0.097,3,3,2.5,1,Debit Card,765,390.6,1
447.81,Beauty,39.6,26,2,0.077,0,6,2.4,3,Credit Card,174,270.39,1
1040.84,Electronics,20.0,40,2,0.05,2,3,4.4,3,UPI,1480,285.56,0
1561.13,Electronics,34.9,24,2,0.083,2,8,4.7,5,Debit Card,163,331.17,1
1649.19,Books,59.6,15,2,0.133,2,7,3.6,1,UPI,520,276.8,1
552.37,Books,40.9,42,0,0.0,0,1,4.0,5,Credit Card,578,269.55,1
4542.95,Home,62.7,6,1,0.167,1,6,3.4,3,Debit Card,136,475.3,0
1666.23,Home,62.7,29,2,0.069,1,6,2.8,3,Credit Card,366,296.01,0
1863.18,Sports,26.1,31,3,0.097,0,4,2.9,2,UPI,1809,424.6,0
2491.18,Electronics,31.4,16,4,0.25,4,3,2.8,2,UPI,1854,324.31,1
962.5,Beauty,47.5,10,1,0.1,1,8,3.9,5,UPI,447,297.27,0
2604.73,Home,7.8,45,5,0.111,1,1,3.1,5,Credit Card,465,377.45,1
1347.95,Beauty,32.6,40,4,0.1,1,4,2.8,3,UPI,1587,307.17,1
882.48,Electronics,10.5,4,4,1.0,3,3,2.9,3,UPI,1126,164.15,0
2860.52,Home,59.4,29,3,0.103,1,10,4.4,1,UPI,1940,416.08,1
5963.06,Home,66.0,8,4,0.5,3,5,3.2,3,UPI,1413,375.12,1
3228.79,Sports,9.9,40,2,0.05,1,4,2.4,5,COD,422,336.84,0
3783.41,Beauty,46.7,11,5,0.455,2,4,4.5,3,UPI,763,403.38,1
1192.13,Books,44.6,1,1,1.0,1,7,4.3,5,UPI,833,260.81,1
503.66,Books,53.2,43,2,0.047,2,3,5.0,4,UPI,783,267.61,1
5955.74,Fashion,48.7,37,2,0.054,2,1,4.0,2,COD,1701,610.3,1
9354.49,Electronics,15.2,23,5,0.217,1,10,3.5,4,UPI,425,1043.85,0
6212.04,Beauty,20.4,30,4,0.133,4,1,2.7,2,Debit Card,824,484.5,0
1382.12,Books,11.6,15,2,0.133,0,5,4.5,2,Credit Card,1933,399.87,1
717.87,Electronics,64.5,29,5,0.172,2,3,2.3,1,Credit Card,1739,150.39,1
770.82,Home,36.5,24,4,0.167,2,5,2.8,5,UPI,133,352.81,1
470.13,Electronics,68.3,9,2,0.222,2,5,3.0,4,Debit Card,1159,362.37,1
1659.21,Electronics,31.5,43,2,0.047,1,7,2.7,2,UPI,1127,401.72,0
6532.48,Beauty,38.7,11,2,0.182,2,2,4.0,2,UPI,1573,715.16,1
1614.32,Beauty,55.3,15,4,0.267,3,5,3.7,5,Net Banking,1191,402.48,1
2302.75,Home,55.8,44,4,0.091,4,2,4.5,3,UPI,517,352.17,1
5434.25,Sports,16.2,46,3,0.065,3,5,5.0,5,UPI,1257,638.58,0
1308.61,Electronics,20.2,38,1,0.026,1,1,2.4,1,Debit Card,1877,269.86,1
9213.5,Electronics,6.8,48,4,0.083,1,10,4.0,1,Credit Card,825,758.44,0
8898.83,Sports,56.4,26,2,0.077,1,2,3.3,2,UPI,1817,857.0,1
1628.01,Home,55.6,45,1,0.022,1,1,4.2,5,UPI,1504,387.17,1
1139.08,Fashion,5.7,37,0,0.0,0,3,4.4,1,Net Banking,1465,318.28,0
3158.3,Beauty,18.0,24,4,0.167,2,7,3.6,3,Net Banking,46,369.98,1
1369.2,Books,31.5,22,0,0.0,0,5,4.8,1,UPI,1462,258.56,1
716.77,Beauty,37.9,18,4,0.222,4,1,3.4,3,Credit Card,1010,141.67,1
5039.14,Sports,36.6,9,7,0.778,1,1,4.4,3,COD,940,466.46,1
4784.6,Fashion,68.8,29,3,0.103,1,9,4.7,2,Net Banking,1782,501.23,1
2047.57,Fashion,53.5,32,0,0.0,0,9,3.8,2,Credit Card,1163,406.25,1
658.33,Sports,7.9,12,3,0.25,3,7,4.7,1,Credit Card,1960,164.7,1
676.13,Home,20.5,41,4,0.098,1,8,3.7,4,UPI,623,357.68,1
1969.99,Fashion,24.2,17,1,0.059,1,1,4.8,2,Credit Card,973,223.73,0
1212.09,Home,22.1,25,5,0.2,4,9,3.8,4,COD,993,179.51,1
1376.26,Beauty,55.0,14,3,0.214,3,3,3.8,2,Credit Card,84,415.53,1
4095.2,Fashion,25.2,25,5,0.2,4,7,2.7,3,UPI,1908,465.07,1
3250.43,Beauty,34.5,27,8,0.296,1,7,3.6,1,Credit Card,693,521.95,1
5445.33,Electronics,37.3,13,3,0.231,3,6,4.3,1,Net Banking,916,616.36,1
818.52,Fashion,18.9,37,3,0.081,0,1,4.8,1,UPI,213,202.97,1
1373.95,Beauty,22.6,10,0,0.0,0,10,4.5,1,Net Banking,1405,219.93,1
3318.23,Electronics,54.6,9,3,0.333,3,9,4.1,4,UPI,446,351.68,1
2587.54,Fashion,60.7,13,4,0.308,1,9,3.9,4,Credit Card,155,319.77,1
6160.45,Books,2.6,7,1,0.143,0,3,4.4,5,UPI,390,443.64,0
2531.15,Beauty,42.4,14,3,0.214,3,10,2.2,1,Credit Card,1741,221.31,0
7930.63,Home,44.3,36,4,0.111,4,1,3.4,4,COD,1598,892.43,1
2785.03,Fashion,51.6,40,2,0.05,0,3,3.6,4,UPI,148,201.82,0
4229.06,Fashion,48.6,5,2,0.4,1,4,2.2,1,Credit Card,1896,363.08,1
1395.75,Home,61.4,13,3,0.231,1,10,2.9,4,Debit Card,553,263.94,1
1828.83,Electronics,5.5,20,3,0.15,1,9,2.5,4,COD,1068,411.43,1
3747.17,Home,27.2,28,1,0.036,1,6,4.0,1,UPI,1059,465.71,1
6570.75,Fashion,54.7,15,2,0.133,1,8,4.4,5,Credit Card,385,787.02,1
3240.2,Home,59.3,39,8,0.205,2,1,4.0,5,COD,783,367.83,1
1691.65,Electronics,18.5,21,6,0.286,1,7,4.7,5,Net Banking,1773,185.25,0
5441.82,Electronics,41.0,17,3,0.176,1,1,4.2,3,Debit Card,858,494.48,1
313.07,Books,12.7,6,3,0.5,1,1,4.1,3,Credit Card,1266,208.05,1
579.53,Books,59.6,46,3,0.065,1,6,2.7,1,UPI,594,198.27,1
3119.12,Fashion,51.1,46,1,0.022,1,10,4.7,2,Debit Card,642,396.26,0
1828.56,Sports,15.5,25,6,0.24,1,4,2.9,4,UPI,1844,331.17,1
2934.85,Beauty,43.7,10,5,0.5,3,7,4.4,1,COD,686,258.29,1
1903.65,Electronics,35.7,14,3,0.214,3,1,3.1,4,Credit Card,454,384.47,0
2854.8,Fashion,18.1,19,2,0.105,2,7,3.9,3,Debit Card,1880,323.06,1
942.45,Fashion,62.5,11,2,0.182,2,9,2.4,4,Net Banking,1195,150.82,1
2853.75,Home,10.3,32,2,0.062,1,1,5.0,1,UPI,1165,367.01,0
4005.93,Home,32.7,10,2,0.2,0,3,4.8,3,COD,1782,509.52,1
4800.33,Books,40.8,47,3,0.064,2,9,2.5,2,Credit Card,1903,310.02,1
9052.93,Sports,57.6,34,2,0.059,2,2,2.1,4,Credit Card,588,407.92,0
2197.95,Sports,10.5,44,5,0.114,3,3,2.3,2,Credit Card,961,475.34,1
2251.0,Books,42.6,29,3,0.103,0,3,2.3,3,Debit Card,1323,356.31,0
534.57,Sports,0.5,29,3,0.103,2,9,4.3,2,Debit Card,419,270.86,1
1181.89,Fashion,57.6,22,6,0.273,4,5,3.5,2,Credit Card,1591,238.37,1
1549.26,Fashion,16.4,50,0,0.0,0,2,4.3,1,Net Banking,1697,220.91,1
4189.16,Home,50.5,14,0,0.0,0,2,4.6,2,COD,1742,466.55,0
1108.98,Beauty,42.1,2,2,1.0,1,4,4.3,1,Credit Card,128,327.02,1
3418.89,Fashion,3.5,12,3,0.25,3,5,4.5,5,COD,1248,433.8,1
1805.7,Sports,12.8,22,4,0.182,1,9,2.9,4,UPI,1063,278.09,1
1569.11,Books,18.7,1,1,1.0,1,4,4.0,5,Credit Card,983,241.67,1
2206.39,Home,62.1,50,2,0.04,2,2,4.9,4,UPI,1113,255.2,1
1322.23,Home,33.7,12,3,0.25,1,1,2.1,1,COD,1544,376.55,1
1282.76,Sports,63.9,12,3,0.25,1,1,2.1,4,UPI,1380,308.28,1
462.28,Electronics,3.3,4,2,0.5,2,3,3.4,5,Credit Card,1099,273.34,1
1482.72,Electronics,0.5,17,8,0.471,1,9,3.8,5,UPI,764,242.32,1
1231.55,Sports,66.4,48,5,0.104,0,2,3.8,2,UPI,197,209.19,1
1196.57,Beauty,50.7,19,5,0.263,3,7,2.9,4,UPI,592,294.89,1
2523.74,Fashion,54.8,1,1,1.0,1,7,4.9,1,UPI,103,298.05,1
3062.25,Books,64.1,17,4,0.235,4,2,3.7,5,COD,647,328.34,1
2177.11,Fashion,68.9,34,6,0.176,2,1,3.6,1,UPI,636,322.84,1
4009.14,Beauty,6.8,43,3,0.07,2,8,3.1,4,UPI,1734,327.02,1
2865.36,Beauty,11.1,7,2,0.286,0,1,3.8,2,UPI,849,463.07,1
1427.89,Electronics,13.2,33,1,0.03,1,2,4.9,4,UPI,627,403.17,1
1248.52,Fashion,57.3,6,4,0.667,0,6,4.4,3,Credit Card,1652,226.94,0
2322.17,Books,24.9,6,3,0.5,2,6,4.4,2,UPI,1793,335.63,1
2861.25,Electronics,41.5,32,4,0.125,1,9,3.5,1,Debit Card,1525,401.0,1
5531.84,Electronics,59.9,28,4,0.143,1,1,2.3,4,Credit Card,367,320.28,1
4688.83,Home,47.8,37,4,0.108,2,7,3.8,3,UPI,363,266.25,1
1172.42,Electronics,4.6,29,3,0.103,2,7,4.2,5,COD,273,217.78,0
1666.36,Books,31.2,43,8,0.186,1,1,4.9,4,Net Banking,1502,331.48,1
3092.74,Electronics,4.7,30,1,0.033,1,2,2.2,4,COD,529,329.85,0
4248.83,Home,33.5,22,2,0.091,0,5,3.8,2,UPI,617,287.45,1
3832.13,Fashion,15.4,5,5,1.0,1,1,4.8,1,UPI,901,403.69,1
1717.97,Sports,0.1,29,3,0.103,3,4,4.2,3,Credit Card,1051,363.03,0
663.0,Home,56.9,2,2,1.0,2,2,2.2,2,Credit Card,664,283.96,1
813.1,Fashion,67.9,10,3,0.3,2,6,3.1,5,UPI,294,153.87,1
2248.7,Books,67.5,46,2,0.043,1,3,4.8,5,UPI,1238,269.68,1
2377.44,Electronics,20.9,20,3,0.15,1,3,2.5,3,Net Banking,481,220.79,1
750.74,Home,58.0,18,0,0.0,0,8,2.3,4,Net Banking,1690,347.59,1
1873.67,Books,47.5,45,3,0.067,3,8,3.3,4,Credit Card,1165,348.65,1
2995.84,Beauty,56.0,35,6,0.171,5,5,3.0,2,Credit Card,1434,333.07,1
719.83,Beauty,59.2,36,3,0.083,3,6,4.9,3,UPI,801,201.01,0
4376.47,Electronics,68.6,18,4,0.222,3,7,4.3,5,Debit Card,475,376.33,1
1336.72,Electronics,10.6,12,5,0.417,3,2,4.6,3,UPI,1304,249.97,1
4944.79,Electronics,53.9,50,4,0.08,1,1,2.8,3,UPI,523,347.49,0
1179.96,Books,51.4,46,2,0.043,2,1,3.4,4,Debit Card,1277,256.16,1
795.28,Books,20.1,25,6,0.24,0,2,4.7,4,Net Banking,1558,395.83,1
1253.24,Fashion,27.5,36,2,0.056,2,9,2.9,5,Credit Card,1461,297.48,1
1675.52,Fashion,12.4,42,4,0.095,2,10,2.1,1,Credit Card,621,259.73,0
1325.06,Electronics,63.9,41,0,0.0,0,6,4.4,3,Net Banking,1701,287.14,0
1521.11,Fashion,61.6,20,4,0.2,0,5,4.3,1,UPI,376,369.23,1
2361.78,Fashion,43.0,48,7,0.146,2,10,4.8,3,UPI,1273,430.51,1
1576.65,Beauty,35.8,11,3,0.273,1,2,4.0,3,Credit Card,400,306.58,1
1714.9,Sports,16.3,20,2,0.1,2,2,2.8,2,UPI,1060,281.86,0
460.64,Beauty,55.3,33,1,0.03,0,8,2.3,4,Net Banking,88,343.47,0
2473.42,Beauty,0.6,10,4,0.4,2,10,3.2,3,UPI,1186,391.8,1
1683.51,Sports,32.4,25,4,0.16,3,6,3.3,3,UPI,1070,354.89,0
6556.65,Beauty,60.2,10,3,0.3,3,7,4.7,5,COD,888,500.7,1
852.65,Home,43.3,24,2,0.083,1,5,4.9,5,Net Banking,957,285.27,0
425.54,Fashion,44.5,41,3,0.073,0,5,4.7,1,UPI,194,234.88,0
2964.47,Fashion,4.9,33,2,0.061,2,3,4.1,1,Credit Card,90,336.86,0
2385.64,Beauty,20.1,34,4,0.118,0,8,4.5,2,UPI,861,345.24,0
806.94,Books,47.2,15,2,0.133,1,5,2.6,4,Credit Card,851,274.64,0
531.76,Home,3.5,40,5,0.125,3,9,3.6,5,UPI,449,255.95,1
6185.22,Books,23.2,24,3,0.125,1,6,2.1,1,Credit Card,345,480.04,1
5604.29,Electronics,24.8,15,5,0.333,4,2,4.2,2,Net Banking,1633,665.0,1
247.16,Sports,34.9,49,3,0.061,3,9,4.7,1,UPI,86,312.95,0
1253.16,Sports,25.4,10,3,0.3,3,5,2.5,2,COD,139,258.92,1
6845.55,Beauty,31.8,5,1,0.2,0,3,3.9,1,UPI,1223,484.07,1
1235.4,Books,38.3,22,3,0.136,3,9,4.2,1,Credit Card,1552,279.78,0
1221.1,Home,9.0,37,3,0.081,1,1,4.5,1,Debit Card,1061,326.06,1
1442.01,Fashion,12.6,31,6,0.194,1,7,3.3,3,Debit Card,167,289.12,0
737.51,Fashion,58.3,23,3,0.13,3,7,2.2,3,COD,1372,206.08,1
462.28,Home,32.2,11,6,0.545,2,2,2.3,3,Credit Card,1678,222.31,1
4196.63,Books,24.9,10,3,0.3,2,2,3.8,2,Debit Card,1118,302.57,1
413.91,Electronics,30.4,35,6,0.171,3,3,2.2,1,UPI,726,200.23,0
2203.53,Home,12.2,22,3,0.136,1,6,3.8,4,COD,379,203.7,1
3674.84,Sports,16.8,41,1,0.024,1,9,4.7,5,UPI,1760,445.68,0
566.24,Electronics,36.1,22,6,0.273,3,8,2.8,2,COD,1253,215.34,1
863.15,Electronics,25.1,37,3,0.081,2,10,3.9,3,Credit Card,261,357.61,1
4772.11,Fashion,33.3,27,3,0.111,2,5,4.1,5,Credit Card,605,432.31,0
2769.2,Fashion,10.5,1,1,1.0,1,1,4.9,2,UPI,465,366.08,1
1103.42,Electronics,11.0,5,5,1.0,2,4,3.4,4,Net Banking,1524,249.27,1
4730.56,Electronics,26.9,11,3,0.273,3,3,4.1,1,COD,445,567.75,1
4746.81,Electronics,26.5,33,2,0.061,2,2,4.5,3,Debit Card,1419,575.16,0
2242.27,Home,61.8,16,1,0.062,1,9,2.4,4,UPI,952,352.77,1
879.96,Beauty,2.3,40,2,0.05,2,4,3.7,4,UPI,336,171.45,1
1298.86,Beauty,69.5,30,1,0.033,0,5,3.3,3,COD,206,226.46,1
2273.58,Home,67.0,28,2,0.071,2,6,3.1,5,COD,1799,434.53,1
1554.83,Books,38.0,29,2,0.069,2,5,3.7,1,UPI,1905,381.88,0
3832.09,Books,50.3,16,6,0.375,4,5,4.2,3,COD,181,333.87,0
531.75,Books,65.5,1,1,1.0,1,10,3.6,3,Credit Card,318,211.37,1
547.08,Fashion,17.6,8,1,0.125,1,4,2.3,3,Net Banking,516,228.59,0
2089.54,Books,22.1,4,3,0.75,3,2,4.8,5,Net Banking,1647,297.58,1
1220.19,Sports,7.8,36,3,0.083,1,7,3.9,5,Debit Card,908,297.53,1
1094.84,Fashion,39.5,18,5,0.278,1,9,4.6,3,UPI,1869,305.48,1
439.46,Electronics,11.2,19,5,0.263,3,8,4.4,5,COD,1304,268.8,1
1836.54,Beauty,65.2,36,5,0.139,1,2,4.1,3,UPI,66,213.94,1
1733.32,Electronics,30.2,9,4,0.444,0,10,3.2,2,Credit Card,1657,418.3,1
3049.65,Fashion,64.4,26,5,0.192,3,5,2.3,5,Debit Card,818,562.63,1
1910.51,Home,14.4,2,1,0.5,1,4,3.7,5,Net Banking,1488,385.06,1
1626.06,Beauty,48.6,3,2,0.667,2,6,2.6,3,Net Banking,1075,305.78,1
4635.97,Books,45.3,28,2,0.071,2,3,4.6,3,Credit Card,1073,345.07,1
632.72,Home,28.0,45,4,0.089,4,3,3.0,2,UPI,786,292.67,0
2776.96,Beauty,62.9,20,4,0.2,2,1,3.7,5,Debit Card,1199,317.52,0
474.89,Fashion,30.4,19,4,0.211,1,10,4.5,4,COD,1829,351.23,1
924.55,Beauty,13.9,19,4,0.211,0,3,4.2,3,Debit Card,1817,293.34,1
685.31,Fashion,68.4,41,5,0.122,2,2,2.1,3,UPI,352,143.06,1
3379.74,Sports,30.9,37,5,0.135,1,10,4.0,2,COD,479,551.16,0
1715.86,Fashion,14.6,15,1,0.067,1,3,4.8,5,UPI,41,273.63,1
1788.62,Home,25.5,41,1,0.024,0,1,2.9,4,Net Banking,873,369.34,1
745.92,Fashion,42.9,6,1,0.167,1,3,3.5,1,Credit Card,1362,178.06,0
1422.61,Sports,35.8,42,1,0.024,1,1,2.1,4,UPI,1460,211.3,1
981.64,Books,44.5,1,1,1.0,1,4,3.7,4,Debit Card,1362,307.58,1
2457.17,Fashion,46.3,13,1,0.077,1,8,2.8,1,UPI,1867,334.92,1
818.22,Home,8.6,49,4,0.082,2,10,2.8,2,UPI,1002,371.17,1
5238.74,Beauty,22.0,46,5,0.109,5,1,2.8,4,COD,1637,520.12,0
473.21,Books,52.4,3,3,1.0,2,7,5.0,4,UPI,1935,216.9,1
948.41,Home,45.5,45,1,0.022,0,5,3.7,3,Credit Card,322,356.86,1
6917.16,Electronics,6.2,8,0,0.0,0,9,2.0,4,Credit Card,563,721.26,1
1276.52,Fashion,22.1,23,3,0.13,2,7,3.2,5,Credit Card,113,235.64,1
631.5,Home,65.2,28,3,0.107,2,10,4.7,3,Credit Card,382,139.59,1
2154.38,Fashion,60.3,33,2,0.061,1,5,4.0,1,UPI,926,406.87,1
1236.06,Electronics,46.9,34,1,0.029,1,7,3.5,4,Credit Card,1422,317.72,1
926.4,Electronics,5.1,34,3,0.088,2,8,2.8,2,COD,1443,268.57,0
752.43,Beauty,42.5,25,3,0.12,2,9,2.5,3,COD,1103,362.34,0
16559.23,Books,0.9,41,3,0.073,0,2,4.1,3,Credit Card,632,1032.21,0
1478.46,Books,46.3,1,1,1.0,1,4,4.0,3,UPI,1428,344.68,1
387.43,Beauty,51.2,43,4,0.093,1,4,3.1,2,Net Banking,407,242.96,1
5972.78,Sports,34.8,7,1,0.143,1,10,4.2,1,Debit Card,1836,806.21,1
2947.92,Fashion,0.3,38,4,0.105,0,8,4.6,1,Debit Card,922,356.04,1
979.29,Home,46.7,28,1,0.036,1,4,3.2,1,Credit Card,1565,242.66,1
857.06,Electronics,57.4,17,2,0.118,1,2,4.7,3,UPI,724,248.1,1
3098.82,Beauty,41.0,38,4,0.105,2,4,2.2,5,Credit Card,505,334.39,1
1483.95,Books,49.6,48,4,0.083,1,8,3.8,3,COD,707,173.04,1
387.31,Sports,6.3,30,4,0.133,1,1,2.2,1,COD,211,308.69,0
7553.69,Home,50.1,1,1,1.0,1,5,3.5,1,COD,1997,590.79,1
1277.69,Sports,43.0,28,4,0.143,1,1,3.2,3,COD,453,234.94,1
5981.68,Books,23.2,36,3,0.083,3,7,3.0,4,UPI,1788,449.14,1
5027.85,Fashion,48.0,18,1,0.056,1,6,3.4,3,Debit Card,1563,505.58,0
811.75,Sports,45.2,2,2,1.0,0,1,3.7,3,Credit Card,904,339.28,0
4132.14,Fashion,42.0,33,1,0.03,1,5,2.0,5,Net Banking,742,222.15,1
